COMPANY,TITLE,COMPANY_URL,LOCATION,BENEFIT,JOB_URL,LISTING_DATE
QNB Finansbank,Product Analyst/Qnbeyond,https://tr.linkedin.com/company/qnb-finansbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/product-analyst-qnbeyond-at-qnb-finansbank-3580161960?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=TOeSOJ9a1ll1v43H0XywHw%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago
KoçDigital,ANALYTICS CONSULTANT (CK5197),https://tr.linkedin.com/company/koc-digital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/analytics-consultant-ck5197-at-ko%C3%A7digital-3593519161?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=YDjL7FGQDLkuanwaDhlI0A%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,3 days ago
NielsenIQ,Business Analyst,https://www.linkedin.com/company/nielseniq?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-at-nielseniq-3604170383?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=kUDvEH9RUbOBmR0TgO4bXA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago
Koçtaş,Veri Mühendisi,https://tr.linkedin.com/company/koctas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cekmekoy, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/veri-m%C3%BChendisi-at-ko%C3%A7ta%C5%9F-3581100931?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=x%2BTT48ExwyA%2BZ5K1LBwKnw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,3 days ago
AVD Consultancy,Data Scientist,https://tr.linkedin.com/company/avdconsultancy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kadikoy, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/data-scientist-at-avd-consultancy-3603242811?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=qg8dXofQ0E3KdolORwtlIA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,3 weeks ago
TEB,İş Analisti (Temel Bankacılık),https://tr.linkedin.com/company/teb?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-analisti-temel-bankac%C4%B1l%C4%B1k-at-teb-3603503557?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=W3B0QOhPuqg9LJSRLCZwkA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,3 weeks ago
Massive Bio,Machine Learning Developer (Hybrid),https://www.linkedin.com/company/massivebio?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/machine-learning-developer-hybrid-at-massive-bio-3606279686?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=iqaDAvA4H7rN%2BjYjwpKQFg%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,5 days ago
Yapı Kredi,Ticari Kredi Risk Kontrol ve Modelleme Yetkili Yardımcısı / Yetkilisi,https://tr.linkedin.com/company/yapikredi?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/ticari-kredi-risk-kontrol-ve-modelleme-yetkili-yard%C4%B1mc%C4%B1s%C4%B1-yetkilisi-at-yap%C4%B1-kredi-3577057750?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=8O4Uw1tt2NQwff5A864JiQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago
Watsons Turkey,Tedarik Zinciri Stajyeri,https://tr.linkedin.com/company/watsons-turkey?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/tedarik-zinciri-stajyeri-at-watsons-turkey-3600756112?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=JKrfqFQgCyx7KNhRi%2B4nZQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,3 days ago
OPET,Veri Mühendisi,https://tr.linkedin.com/company/opet?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Be an early applicant,https://tr.linkedin.com/jobs/view/veri-m%C3%BChendisi-at-opet-3555209986?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=Qx03H1Ro0dvCga9RXZ%2Bcpg%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,3 days ago
Roketsan,Sistem Modelleme ve Algoritma Geliştirme Mühendisi,https://tr.linkedin.com/company/roketsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/sistem-modelleme-ve-algoritma-geli%C5%9Ftirme-m%C3%BChendisi-at-roketsan-3559657918?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=IXJIU1CsgXO8HDWXdWWFIQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,5 days ago
Turk Telekom,İş Zekası Operasyonları Uzmanı/Kd. Uzmanı,https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-zekas%C4%B1-operasyonlar%C4%B1-uzman%C4%B1-kd-uzman%C4%B1-at-t%C3%BCrk-telekom-3043110388?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=i78rymtvn1YI6yt2gtgR7g%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,3 days ago
Aydos Yazılım Geliştirme ve Robot Teknolojileri,Sunucu Geliştirici,https://tr.linkedin.com/company/aydosyazilim?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/sunucu-geli%C5%9Ftirici-at-aydos-yaz%C4%B1l%C4%B1m-geli%C5%9Ftirme-ve-robot-teknolojileri-3605576600?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=0zwb1Zfd07K77hdkzGkykg%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago
Türkiye Finans Katılım Bankası,İş Zekası Yetkilisi / Yönetici Yardımcısı,https://tr.linkedin.com/company/turkiyefinans?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-zekas%C4%B1-yetkilisi-y%C3%B6netici-yard%C4%B1mc%C4%B1s%C4%B1-at-t%C3%BCrkiye-finans-kat%C4%B1l%C4%B1m-bankas%C4%B1-3482951377?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=KYsGlZcCh84vpIu225WQqw%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,4 days ago
Domino's Turkey,Operasyon Analisti,https://tr.linkedin.com/company/dominoskariyer?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/operasyon-analisti-at-domino-s-t%C3%BCrkiye-3601137342?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=Lpvb87INTOOUSRjoXH%2Fx6A%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,6 days ago
Green Crescent,Veri Analiz Uzmanı,https://tr.linkedin.com/company/1920yesilay?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/veri-analiz-uzman%C4%B1-at-ye%C5%9Filay-3603165183?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=%2BoDRIUMHZ2tB%2Fb3QToSing%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,Unknown
Garanti BBVA,Ticari Risk Stratejileri Uzmanı/Yönetmeni,https://tr.linkedin.com/company/garanti-bbva?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/ticari-risk-stratejileri-uzman%C4%B1-y%C3%B6netmeni-at-garanti-bbva-3590557055?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=nE1VEhNNe5M%2BS%2ByZ9zYoSw%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,Unknown
MLPCARE,Veri Yönetimi ve Raporlama Uzmanı,https://tr.linkedin.com/company/mlpcare?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/veri-y%C3%B6netimi-ve-raporlama-uzman%C4%B1-at-mlpcare-3603358034?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=wLFzP60E1WHxaeiVJcDuOw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,Unknown
Yemeksepeti,Data Analyst - Marketing Technologies,https://tr.linkedin.com/company/yemeksepeti?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/data-analyst-marketing-technologies-at-yemeksepeti-3598586111?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=lJO%2FJ2hj0YgUk5NZWLCV%2BQ%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,Unknown
Uplift People Consulting,Software Developer,https://ee.linkedin.com/company/uplift-people-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/software-developer-at-uplift-people-consulting-3601989474?refId=A1thSTm51u8mZU2G5om30w%3D%3D&trackingId=BY938%2FGfnaTH8jVgCZ%2FjJA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,Unknown
Atarev Software Solutions,Python Developer,https://tr.linkedin.com/company/atarev-software-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Be an early applicant,https://tr.linkedin.com/jobs/view/python-developer-at-atarev-software-solutions-3605818169?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=uxbdW1k3bNBIu8O9pJ2DAg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,6 days ago
Migros One,Data Analyst,https://tr.linkedin.com/company/migros-one?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/data-analyst-at-migros-one-3599751878?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=PHqv1sB8FqlDYXyKkPmu9A%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago
OPET,Veri Bilimcisi,https://tr.linkedin.com/company/opet?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/veri-bilimcisi-at-opet-3555217025?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=WkfxfieIleCJg69Sw%2B2GCA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,4 days ago
Huawei,Fresh Graduate Cloud Engineer,https://cn.linkedin.com/company/huawei?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/fresh-graduate-cloud-engineer-at-huawei-3599387014?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=6ptCeIvAnvlQeDsqn5bSHw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago
QNB Finansbank,Product Analyst/Qnbeyond,https://tr.linkedin.com/company/qnb-finansbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/product-analyst-qnbeyond-at-qnb-finansbank-3580161960?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=9GEYrtoyFpUEJ7J%2FRO6%2BIg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago
KoçDigital,ANALYTICS CONSULTANT (CK5197),https://tr.linkedin.com/company/koc-digital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/analytics-consultant-ck5197-at-ko%C3%A7digital-3593519161?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=vRayUEwgP6LNuomHa7pkWA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,3 days ago
NielsenIQ,Business Analyst,https://www.linkedin.com/company/nielseniq?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-at-nielseniq-3604170383?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=JGnLEcAkLNeuB4u%2F99G5ow%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago
Koçtaş,Veri Mühendisi,https://tr.linkedin.com/company/koctas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cekmekoy, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/veri-m%C3%BChendisi-at-ko%C3%A7ta%C5%9F-3581100931?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=AbiP6afj2%2FOwX8yin%2F%2ByUA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,3 days ago
AVD Consultancy,Data Scientist,https://tr.linkedin.com/company/avdconsultancy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kadikoy, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/data-scientist-at-avd-consultancy-3603242811?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=DdvuDMh%2FY13t9nEys2KqZg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,3 weeks ago
TEB,İş Analisti (Temel Bankacılık),https://tr.linkedin.com/company/teb?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-analisti-temel-bankac%C4%B1l%C4%B1k-at-teb-3603503557?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=AiANFk5CekaglTOgtXmW2A%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,3 weeks ago
Massive Bio,Machine Learning Developer (Hybrid),https://www.linkedin.com/company/massivebio?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/machine-learning-developer-hybrid-at-massive-bio-3606279686?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=Sty3WiPQxQlfLBnKOfRauA%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,5 days ago
Yapı Kredi,Ticari Kredi Risk Kontrol ve Modelleme Yetkili Yardımcısı / Yetkilisi,https://tr.linkedin.com/company/yapikredi?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/ticari-kredi-risk-kontrol-ve-modelleme-yetkili-yard%C4%B1mc%C4%B1s%C4%B1-yetkilisi-at-yap%C4%B1-kredi-3577057750?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=IjPg7HtvBlTcv%2FPSLt4oDA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago
Watsons Turkey,Tedarik Zinciri Stajyeri,https://tr.linkedin.com/company/watsons-turkey?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/tedarik-zinciri-stajyeri-at-watsons-turkey-3600756112?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=oSuX8KQW%2FsuOc4d0%2BWRe6A%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,3 days ago
OPET,Veri Mühendisi,https://tr.linkedin.com/company/opet?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Be an early applicant,https://tr.linkedin.com/jobs/view/veri-m%C3%BChendisi-at-opet-3555209986?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=E1fUcmG%2Fzp70%2FR5SC2HvfQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,3 days ago
Roketsan,Sistem Modelleme ve Algoritma Geliştirme Mühendisi,https://tr.linkedin.com/company/roketsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/sistem-modelleme-ve-algoritma-geli%C5%9Ftirme-m%C3%BChendisi-at-roketsan-3559657918?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=BJY8lE4MgKVGhm%2FfiTsEBA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,5 days ago
Turk Telekom,İş Zekası Operasyonları Uzmanı/Kd. Uzmanı,https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-zekas%C4%B1-operasyonlar%C4%B1-uzman%C4%B1-kd-uzman%C4%B1-at-t%C3%BCrk-telekom-3043110388?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=TmOWC2kphCPYMMH7IG9iWQ%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,4 days ago
Aydos Yazılım Geliştirme ve Robot Teknolojileri,Sunucu Geliştirici,https://tr.linkedin.com/company/aydosyazilim?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/sunucu-geli%C5%9Ftirici-at-aydos-yaz%C4%B1l%C4%B1m-geli%C5%9Ftirme-ve-robot-teknolojileri-3605576600?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=jOSUdhzeiuf6D1PDP3ZBQw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,3 days ago
Türkiye Finans Katılım Bankası,İş Zekası Yetkilisi / Yönetici Yardımcısı,https://tr.linkedin.com/company/turkiyefinans?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-zekas%C4%B1-yetkilisi-y%C3%B6netici-yard%C4%B1mc%C4%B1s%C4%B1-at-t%C3%BCrkiye-finans-kat%C4%B1l%C4%B1m-bankas%C4%B1-3482951377?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=BrF3Q8o9uJ2pc924oR99mA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago
Domino's Turkey,Operasyon Analisti,https://tr.linkedin.com/company/dominoskariyer?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/operasyon-analisti-at-domino-s-t%C3%BCrkiye-3601137342?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=aW0BLj7PW2VnNjWCtp700w%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,6 days ago
MLPCARE,Veri Yönetimi ve Raporlama Uzmanı,https://tr.linkedin.com/company/mlpcare?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/veri-y%C3%B6netimi-ve-raporlama-uzman%C4%B1-at-mlpcare-3603358034?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=s9zPObaBJdouYmbyzUTflg%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago
Green Crescent,Veri Analiz Uzmanı,https://tr.linkedin.com/company/1920yesilay?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/veri-analiz-uzman%C4%B1-at-ye%C5%9Filay-3603165183?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=CgUZY83VU8IMvsqkJBYdSw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,Unknown
Garanti BBVA,Ticari Risk Stratejileri Uzmanı/Yönetmeni,https://tr.linkedin.com/company/garanti-bbva?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/ticari-risk-stratejileri-uzman%C4%B1-y%C3%B6netmeni-at-garanti-bbva-3590557055?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=esSV3NaRlLv%2FCE6yEdiIhQ%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,Unknown
Yemeksepeti,Data Analyst - Marketing Technologies,https://tr.linkedin.com/company/yemeksepeti?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/data-analyst-marketing-technologies-at-yemeksepeti-3598586111?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=bnF%2FlnlIOzOBIGfu%2FUr1cQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,Unknown
Uplift People Consulting,Software Developer,https://ee.linkedin.com/company/uplift-people-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/software-developer-at-uplift-people-consulting-3601989474?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=N4ctCc0TK%2BydS72KH6ZHVw%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,Unknown
Türkiye Finans Katılım Bankası,Business Analyst,https://tr.linkedin.com/company/turkiyefinans?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/business-analyst-at-t%C3%BCrkiye-finans-kat%C4%B1l%C4%B1m-bankas%C4%B1-3482625888?refId=SmYreSA8JUkTQTp1LFMzLw%3D%3D&trackingId=OZRpDH88c79R%2BIoCpOxfmA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,Unknown
Migros One,Data Analyst,https://tr.linkedin.com/company/migros-one?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/data-analyst-at-migros-one-3599751878?refId=To0sYPAb0XL%2FFOnCcMdOyQ%3D%3D&trackingId=kzqiogLp8iyWJGwT0TUx%2Bw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,6 days ago
OPET,Veri Bilimcisi,https://tr.linkedin.com/company/opet?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/veri-bilimcisi-at-opet-3555217025?refId=To0sYPAb0XL%2FFOnCcMdOyQ%3D%3D&trackingId=DtuuqEX8yYR1OXsGhZL5TQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago
Huawei,Fresh Graduate Cloud Engineer,https://cn.linkedin.com/company/huawei?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/fresh-graduate-cloud-engineer-at-huawei-3599387014?refId=To0sYPAb0XL%2FFOnCcMdOyQ%3D%3D&trackingId=w6%2FiarO7MCTDE2UCeUSYyA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,4 days ago
QNB Finansbank,Product Analyst/Qnbeyond,https://tr.linkedin.com/company/qnb-finansbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/product-analyst-qnbeyond-at-qnb-finansbank-3580161960?refId=To0sYPAb0XL%2FFOnCcMdOyQ%3D%3D&trackingId=glCxc%2F9d9yN%2Bbd6w%2BM6cvw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,2 weeks ago
KoçDigital,ANALYTICS CONSULTANT (CK5197),https://tr.linkedin.com/company/koc-digital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/analytics-consultant-ck5197-at-ko%C3%A7digital-3593519161?refId=To0sYPAb0XL%2FFOnCcMdOyQ%3D%3D&trackingId=qf5r2CXjWj7eU72WGNqLUQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,1 week ago
NielsenIQ,Business Analyst,https://www.linkedin.com/company/nielseniq?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-at-nielseniq-3604170383?refId=To0sYPAb0XL%2FFOnCcMdOyQ%3D%3D&trackingId=c6lebU13t%2BjWruJdJnxxsg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,3 days ago
